Source Name	Material Type	Characteristics[CellType]	Characteristics[Organism]	Characteristics[Sex]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[TimeOfCollection]	Unit[TimeUnit]	Protocol REF	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfCollection]	Unit[TimeUnit]
5026072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	Middle	25	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5026072LRA	P-MTAB-23069	5026072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128017	A-AFFY-43	003017128017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	Middle	2	hour
5026081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	Middle	25	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5026081LRA	P-MTAB-23069	5026081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128024	A-AFFY-43	003017128024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	Middle	8	hour
5026082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	Middle	25	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5026082LRA	P-MTAB-23069	5026082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128025	A-AFFY-43	003017128025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	Middle	8	hour
5026091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	Middle	25	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5026091LRA	P-MTAB-23069	5026091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017130002	A-AFFY-43	003017130002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	Middle	24	hour
5026092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	Middle	25	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5026092LRA	P-MTAB-23069	5026092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017130003	A-AFFY-43	003017130003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	Middle	24	hour
5026101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	High	125	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5026101LRA	P-MTAB-23069	5026101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128018	A-AFFY-43	003017128018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	High	2	hour
5026102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	High	125	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5026102LRA	P-MTAB-23069	5026102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128019	A-AFFY-43	003017128019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	High	2	hour
5026111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	High	125	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5026111LRA	P-MTAB-23069	5026111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128026	A-AFFY-43	003017128026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	High	8	hour
5026112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	High	125	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5026112LRA	P-MTAB-23069	5026112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017128027	A-AFFY-43	003017128027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	High	8	hour
5026121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	High	125	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5026121LRA	P-MTAB-23069	5026121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017130004	A-AFFY-43	003017130004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	High	24	hour
5026122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurantoin	ChEMBL	CHEMBL572	High	125	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5026122LRA	P-MTAB-23069	5026122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017130005	A-AFFY-43	003017130005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurantoin	ChEMBL	CHEMBL572	High	24	hour
5119011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119011LRA	P-MTAB-23069	5119011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268014	A-AFFY-43	003017268014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Control	2	hour
5119012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119012LRA	P-MTAB-23069	5119012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268015	A-AFFY-43	003017268015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Control	2	hour
5119021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119021LRA	P-MTAB-23069	5119021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268022	A-AFFY-43	003017268022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Control	8	hour
5119022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119022LRA	P-MTAB-23069	5119022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268023	A-AFFY-43	003017268023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Control	8	hour
5119031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119031LRA	P-MTAB-23069	5119031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268030	A-AFFY-43	003017268030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Control	24	hour
5119032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119032LRA	P-MTAB-23069	5119032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017269001	A-AFFY-43	003017269001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Control	24	hour
5119041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Low	12	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119041LRA	P-MTAB-23069	5119041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268016	A-AFFY-43	003017268016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Low	2	hour
5119042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Low	12	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119042LRA	P-MTAB-23069	5119042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268017	A-AFFY-43	003017268017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Low	2	hour
5119051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Low	12	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119051LRA	P-MTAB-23069	5119051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268024	A-AFFY-43	003017268024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Low	8	hour
5119052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Low	12	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119052LRA	P-MTAB-23069	5119052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268025	A-AFFY-43	003017268025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Low	8	hour
5119061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Low	12	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119061LRA	P-MTAB-23069	5119061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017269002	A-AFFY-43	003017269002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Low	24	hour
5119062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Low	12	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119062LRA	P-MTAB-23069	5119062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017269003	A-AFFY-43	003017269003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Low	24	hour
5119072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Middle	60	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119072LRA	P-MTAB-23069	5119072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268019	A-AFFY-43	003017268019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Middle	2	hour
5119071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Middle	60	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119071LRA	P-MTAB-23069	5119071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017294029	A-AFFY-43	003017294029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Middle	2	hour
5119081LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Middle	60	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119081LRA	P-MTAB-23069	5119081LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268026	A-AFFY-43	003017268026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Middle	8	hour
5119082LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Middle	60	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119082LRA	P-MTAB-23069	5119082LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268027	A-AFFY-43	003017268027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Middle	8	hour
5119091LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Middle	60	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119091LRA	P-MTAB-23069	5119091LRA	synthetic_RNA	biotin	P-MTAB-23070	3017269004	A-AFFY-43	003017269004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Middle	24	hour
5119092LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	Middle	60	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119092LRA	P-MTAB-23069	5119092LRA	synthetic_RNA	biotin	P-MTAB-23070	3017269005	A-AFFY-43	003017269005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	Middle	24	hour
5119101LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	High	300	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119101LRA	P-MTAB-23069	5119101LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268020	A-AFFY-43	003017268020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	High	2	hour
5119102LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	High	300	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5119102LRA	P-MTAB-23069	5119102LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268021	A-AFFY-43	003017268021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	High	2	hour
5119111LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	High	300	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119111LRA	P-MTAB-23069	5119111LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268028	A-AFFY-43	003017268028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	High	8	hour
5119112LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	High	300	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5119112LRA	P-MTAB-23069	5119112LRA	synthetic_RNA	biotin	P-MTAB-23070	3017268029	A-AFFY-43	003017268029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	High	8	hour
5119122LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	High	300	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119122LRA	P-MTAB-23069	5119122LRA	synthetic_RNA	biotin	P-MTAB-23070	3017269007	A-AFFY-43	003017269007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	High	24	hour
5119121LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrofurazone	ChEMBL	CHEMBL869	High	300	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5119121LRA	P-MTAB-23069	5119121LRA	synthetic_RNA	biotin	P-MTAB-23070	3017353022	A-AFFY-43	003017353022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrofurazone	ChEMBL	CHEMBL869	High	24	hour
5207011LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5207011LRA	P-MTAB-23069	5207011LRA	synthetic_RNA	biotin	P-MTAB-23070	3017530026	A-AFFY-43	003017530026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	2	hour
5207012LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	0	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5207012LRA	P-MTAB-23069	5207012LRA	synthetic_RNA	biotin	P-MTAB-23070	3017530027	A-AFFY-43	003017530027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	2	hour
5207021LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5207021LRA	P-MTAB-23069	5207021LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531004	A-AFFY-43	003017531004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	8	hour
5207022LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	0	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5207022LRA	P-MTAB-23069	5207022LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531005	A-AFFY-43	003017531005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	8	hour
5207031LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5207031LRA	P-MTAB-23069	5207031LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531012	A-AFFY-43	003017531012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	24	hour
5207032LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	0	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5207032LRA	P-MTAB-23069	5207032LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531013	A-AFFY-43	003017531013.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Control	24	hour
5207041LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	400	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5207041LRA	P-MTAB-23069	5207041LRA	synthetic_RNA	biotin	P-MTAB-23070	3017530028	A-AFFY-43	003017530028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	2	hour
5207042LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	400	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5207042LRA	P-MTAB-23069	5207042LRA	synthetic_RNA	biotin	P-MTAB-23070	3017530029	A-AFFY-43	003017530029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	2	hour
5207051LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	400	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5207051LRA	P-MTAB-23069	5207051LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531006	A-AFFY-43	003017531006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.29.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	8	hour
5207052LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	400	micromolar	8	hour	P-MTAB-23067	P-MTAB-23068	5207052LRA	P-MTAB-23069	5207052LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531007	A-AFFY-43	003017531007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.30.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	8	hour
5207061LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	400	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5207061LRA	P-MTAB-23069	5207061LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531014	A-AFFY-43	003017531014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.30.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	24	hour
5207062LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	400	micromolar	24	hour	P-MTAB-23067	P-MTAB-23068	5207062LRA	P-MTAB-23069	5207062LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531015	A-AFFY-43	003017531015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.30.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Low	24	hour
5207071LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Middle	2000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5207071LRA	P-MTAB-23069	5207071LRA	synthetic_RNA	biotin	P-MTAB-23070	3017530030	A-AFFY-43	003017530030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.30.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Middle	2	hour
5207072LRA	cell	hepatocyte	Rattus norvegicus	male	P-MTAB-23065	P-MTAB-23066	nitrosodiethylamine	ChEMBL	CHEMBL164290	Middle	2000	micromolar	2	hour	P-MTAB-23067	P-MTAB-23068	5207072LRA	P-MTAB-23069	5207072LRA	synthetic_RNA	biotin	P-MTAB-23070	3017531001	A-AFFY-43	003017531001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-797/E-MTAB-797.raw.30.zip	nitrosodiethylamine	ChEMBL	CHEMBL164290	Middle	2	hour
