Source Name	Material Type	Characteristics[CellType]	Characteristics[Organism]	Characteristics[Sex]	Protocol REF	Protocol REF	Parameter Value[Compound]	Term Source REF	Term Accession Number	Parameter Value[DoseLevel]	Parameter Value[Dose]	Unit[ConcentrationUnit]	Parameter Value[TimeOfCollection]	Unit[TimeUnit]	Protocol REF	Protocol REF	Extract Name	Protocol REF	Labeled Extract Name	Material Type	Label	Protocol REF	Hybridization Name	Array Design REF	Array Data File	Comment [ArrayExpress FTP file]	Factor Value[Compound]	Term Source REF	Term Accession Number	Factor Value[DoseLevel]	Factor Value[TimeOfCollection]	Unit[TimeUnit]
5222011LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5222011LRA	P-MTAB-23090	5222011LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060014	A-AFFY-44	003016060014.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Control	8	hour
5222012LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5222012LRA	P-MTAB-23090	5222012LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060015	A-AFFY-44	003016060015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Control	8	hour
5222021LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5222021LRA	P-MTAB-23090	5222021LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060020	A-AFFY-44	003016060020.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Control	24	hour
5222022LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5222022LRA	P-MTAB-23090	5222022LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060021	A-AFFY-44	003016060021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Control	24	hour
5222031LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Middle	5	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5222031LRA	P-MTAB-23090	5222031LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060016	A-AFFY-44	003016060016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Middle	8	hour
5222032LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Middle	5	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5222032LRA	P-MTAB-23090	5222032LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060017	A-AFFY-44	003016060017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Middle	8	hour
5222041LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Middle	5	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5222041LRA	P-MTAB-23090	5222041LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060022	A-AFFY-44	003016060022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Middle	24	hour
5222042LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	Middle	5	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5222042LRA	P-MTAB-23090	5222042LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060023	A-AFFY-44	003016060023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	Middle	24	hour
5222051LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	High	25	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5222051LRA	P-MTAB-23090	5222051LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060018	A-AFFY-44	003016060018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	High	8	hour
5222052LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	High	25	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5222052LRA	P-MTAB-23090	5222052LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060019	A-AFFY-44	003016060019.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	High	8	hour
5222061LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	High	25	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5222061LRA	P-MTAB-23090	5222061LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060024	A-AFFY-44	003016060024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	High	24	hour
5222062LRA	cell	hepatocyte	Homo sapiens	male	P-MTAB-23086	P-MTAB-23087	tamoxifen	ChEMBL	CHEMBL83	High	25	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5222062LRA	P-MTAB-23090	5222062LRA	synthetic_RNA	biotin	P-MTAB-23091	3016060025	A-AFFY-44	003016060025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tamoxifen	ChEMBL	CHEMBL83	High	24	hour
5251011LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5251011LRA	P-MTAB-23090	5251011LRA	synthetic_RNA	biotin	P-MTAB-23091	3016070026	A-AFFY-44	003016070026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Control	8	hour
5251012LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5251012LRA	P-MTAB-23090	5251012LRA	synthetic_RNA	biotin	P-MTAB-23091	3016070027	A-AFFY-44	003016070027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Control	8	hour
5251021LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5251021LRA	P-MTAB-23090	5251021LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071002	A-AFFY-44	003016071002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Control	24	hour
5251022LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5251022LRA	P-MTAB-23090	5251022LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071003	A-AFFY-44	003016071003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Control	24	hour
5251031LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Middle	1	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5251031LRA	P-MTAB-23090	5251031LRA	synthetic_RNA	biotin	P-MTAB-23091	3016070028	A-AFFY-44	003016070028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Middle	8	hour
5251032LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Middle	1	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5251032LRA	P-MTAB-23090	5251032LRA	synthetic_RNA	biotin	P-MTAB-23091	3016070029	A-AFFY-44	003016070029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Middle	8	hour
5251041LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Middle	1	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5251041LRA	P-MTAB-23090	5251041LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071004	A-AFFY-44	003016071004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Middle	24	hour
5251042LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	Middle	1	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5251042LRA	P-MTAB-23090	5251042LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071005	A-AFFY-44	003016071005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	Middle	24	hour
5251051LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	High	5	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5251051LRA	P-MTAB-23090	5251051LRA	synthetic_RNA	biotin	P-MTAB-23091	3016070030	A-AFFY-44	003016070030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	High	8	hour
5251052LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	High	5	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5251052LRA	P-MTAB-23090	5251052LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071001	A-AFFY-44	003016071001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	High	8	hour
5251061LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	High	5	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5251061LRA	P-MTAB-23090	5251061LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071006	A-AFFY-44	003016071006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	High	24	hour
5251062LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tannic acid	ChEMBL	CHEMBL506247	High	5	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5251062LRA	P-MTAB-23090	5251062LRA	synthetic_RNA	biotin	P-MTAB-23091	3016071007	A-AFFY-44	003016071007.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	tannic acid	ChEMBL	CHEMBL506247	High	24	hour
5283011LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5283011LRA	P-MTAB-23090	5283011LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085021	A-AFFY-44	003016085021.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	terbinafine	ChEMBL	CHEMBL822	Control	8	hour
5283012LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5283012LRA	P-MTAB-23090	5283012LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085022	A-AFFY-44	003016085022.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	terbinafine	ChEMBL	CHEMBL822	Control	8	hour
5283021LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5283021LRA	P-MTAB-23090	5283021LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085027	A-AFFY-44	003016085027.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.46.zip	terbinafine	ChEMBL	CHEMBL822	Control	24	hour
5283022LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5283022LRA	P-MTAB-23090	5283022LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085028	A-AFFY-44	003016085028.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	Control	24	hour
5283031LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Middle	3	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5283031LRA	P-MTAB-23090	5283031LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085023	A-AFFY-44	003016085023.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	Middle	8	hour
5283032LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Middle	3	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5283032LRA	P-MTAB-23090	5283032LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085024	A-AFFY-44	003016085024.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	Middle	8	hour
5283041LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Middle	3	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5283041LRA	P-MTAB-23090	5283041LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085029	A-AFFY-44	003016085029.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	Middle	24	hour
5283042LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	Middle	3	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5283042LRA	P-MTAB-23090	5283042LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085030	A-AFFY-44	003016085030.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	Middle	24	hour
5283051LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	High	15	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5283051LRA	P-MTAB-23090	5283051LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085025	A-AFFY-44	003016085025.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	High	8	hour
5283052LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	High	15	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5283052LRA	P-MTAB-23090	5283052LRA	synthetic_RNA	biotin	P-MTAB-23091	3016085026	A-AFFY-44	003016085026.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	High	8	hour
5283061LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	High	15	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5283061LRA	P-MTAB-23090	5283061LRA	synthetic_RNA	biotin	P-MTAB-23091	3016086001	A-AFFY-44	003016086001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	High	24	hour
5283062LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	terbinafine	ChEMBL	CHEMBL822	High	15	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5283062LRA	P-MTAB-23090	5283062LRA	synthetic_RNA	biotin	P-MTAB-23091	3016086002	A-AFFY-44	003016086002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	terbinafine	ChEMBL	CHEMBL822	High	24	hour
5113011LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Control	0	micromolar	2	hour	P-MTAB-23088	P-MTAB-23089	5113011LRA	P-MTAB-23090	5113011LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042001	A-AFFY-44	003016042001.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Control	2	hour
5113012LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Control	0	micromolar	2	hour	P-MTAB-23088	P-MTAB-23089	5113012LRA	P-MTAB-23090	5113012LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042002	A-AFFY-44	003016042002.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Control	2	hour
5113021LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5113021LRA	P-MTAB-23090	5113021LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042009	A-AFFY-44	003016042009.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Control	8	hour
5113022LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Control	0	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5113022LRA	P-MTAB-23090	5113022LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042010	A-AFFY-44	003016042010.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Control	8	hour
5113031LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5113031LRA	P-MTAB-23090	5113031LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042017	A-AFFY-44	003016042017.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Control	24	hour
5113032LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Control	0	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5113032LRA	P-MTAB-23090	5113032LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042018	A-AFFY-44	003016042018.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Control	24	hour
5113041LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Low	1	micromolar	2	hour	P-MTAB-23088	P-MTAB-23089	5113041LRA	P-MTAB-23090	5113041LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042003	A-AFFY-44	003016042003.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Low	2	hour
5113042LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Low	1	micromolar	2	hour	P-MTAB-23088	P-MTAB-23089	5113042LRA	P-MTAB-23090	5113042LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042004	A-AFFY-44	003016042004.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Low	2	hour
5113051LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Low	1	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5113051LRA	P-MTAB-23090	5113051LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042011	A-AFFY-44	003016042011.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Low	8	hour
5113052LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Low	1	micromolar	8	hour	P-MTAB-23088	P-MTAB-23089	5113052LRA	P-MTAB-23090	5113052LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042012	A-AFFY-44	003016042012.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Low	8	hour
5113061LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Low	1	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5113061LRA	P-MTAB-23090	5113061LRA	synthetic_RNA	biotin	P-MTAB-23091	3016048015	A-AFFY-44	003016048015.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Low	24	hour
5113062LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Low	1	micromolar	24	hour	P-MTAB-23088	P-MTAB-23089	5113062LRA	P-MTAB-23090	5113062LRA	synthetic_RNA	biotin	P-MTAB-23091	3016048016	A-AFFY-44	003016048016.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Low	24	hour
5113071LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Middle	5	micromolar	2	hour	P-MTAB-23088	P-MTAB-23089	5113071LRA	P-MTAB-23090	5113071LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042005	A-AFFY-44	003016042005.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Middle	2	hour
5113072LRA	cell	hepatocyte	Homo sapiens	female	P-MTAB-23086	P-MTAB-23087	tetracycline	ChEMBL	CHEMBL1440	Middle	5	micromolar	2	hour	P-MTAB-23088	P-MTAB-23089	5113072LRA	P-MTAB-23090	5113072LRA	synthetic_RNA	biotin	P-MTAB-23091	3016042006	A-AFFY-44	003016042006.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-798/E-MTAB-798.raw.47.zip	tetracycline	ChEMBL	CHEMBL1440	Middle	2	hour
